,tweetID,OriginalTweetID,OrigLoc,OrigScrNm,RetweetCt
1222,1132173494,19018483,UK,katie15price,2.0
2974,974480149,93683575,"Glen Mills, PA",wuitguy13,2.0
16086,2682311691,277924273,North Yorkshire,BearGardenMan,2.0
18810,2829712628,3170825280,Global,RocSearch_RS,2.0
4814,743289488,2458281200,"Dublin, Ireland",welfaremarkets,2.0
13276,95164235,178895671,Cardiff,Mambear04,2.0
23544,3108121140,97935508,"Delhi, India",shridevsharma,2.0
23528,1330930567,2425828392,Global,BespokeBids,2.0
17162,236313608,265591149,New York,NantinaVgontzas,2.0
12176,2375538248,271927841,"Brussels, Belgium",UITPnews,2.0
3146,2909708700,24353133,,martinaquick,2.0
8558,2902761281,1205738894,"Geneva, Switzerland",EU_UNGeneva,2.0
8796,67345697,859306879,Zurich,ZSchneeweiss,2.0
18696,116705429,267097064,,sassenvanelsloo,2.0
1752,22968257,47940350,"London,UK",farnsa,2.0
17076,313397106,1067999394,UK,EUEXIT,2.0
8678,415413904,2199075943,Manama. Bahrain,Mohammed_Riffai,2.0
17072,3064281879,1682589438,"Greece, European Union ",DioPerix,2.0
18780,2376896256,74684972,Western Europe,AndyJ0n,2.0
1760,577670568,393271504,"Beijing, China",nonsequiturcouk,2.0
17054,716801314,131573707,Planet Earth,howarthm,2.0
3180,974480149,101508249,New York City,mwgrote,2.0
6024,3097281213,2841149895,"Toronto, Ontario, Canada",GDXryerson,2.0
6022,246790756,843289458,,AM_PSC,2.0
18710,3007815081,73760208,Berlin/Bxl/Lndn/Paris/Oslo/NYC,SonyKapoor,2.0
3194,974480149,773858041,NC,DebtRoundUp,2.0
3198,974480149,255531287,"FL, USA",loyddaroyd,2.0
16982,743785556,397902374,"The Hague, The Netherlands",HSD_NL,2.0
4238,974480149,1181472344,Singapore,BTBreakingnews,2.0
1762,728542435,254079311,Swindon,PigtownGrump,2.0
5168,3047455942,2215324790,Somewhere in Greece,DOC_PROVOCATEUR,2.0
7840,16709602,43317911,Brussels,euobs,2.0
2150,798939415,59265944,"Monksland, Roscommon",ABhoysVoice,2.0
1578,2227423658,2917760569,,OnlyCarrera,2.0
1576,1978656175,26193119,,adewolff,2.0
5620,292796493,245912316,,CaptainSands,2.0
5618,3050589430,66411637,"@KingsIoPPN, London, England",sjriches,2.0
11802,319580935,177828606,Planet Earth,Sqwizzey,2.0
5522,1915782007,111253056,"Zurich, Switzerland",EAACI_HQ,2.0
12632,2914427715,2676385764,Stockholm ,anke_sf,2.0
5484,33365406,471258123,Germany,MarcelDirsus,2.0
6472,21208792,3001272125,London,CBRJoaoLima,2.0
2200,372416699,189804639,outside the box,IanCampbell_,2.0
11176,162255180,590842794,Istanbul,AhmetHusnuKoray,2.0
7068,260918987,453893556,"Rome, Italy",FAOKnowledge,2.0
21314,2828570306,364810202,,News_Executive,2.0
11134,29427144,30422341,"Warsaw, Poland",Tabagari,2.0
11832,1227565489,2996125769,,m_guldbrandtsen,2.0
18300,320110317,3187403074,"London, England",R_Heslop92,2.0
18296,250517619,245027772,,Leila1H,2.0
11806,610323,328906280,Tokyo,euraxess_japan,2.0
21778,1836026772,1322420269,"Jaffa Port, Israel",i24news_EN,2.0
13582,251093414,1329665479,"County Galway, Ireland",Luke_Mac_,2.0
6940,268962504,390869336,France,RudeBaguette,2.0
1026,3335526323,91579685,Mittendrin,die_Schoene,2.0
2000,25208451,66140425,Warrenton VA,LibertyandEcon,2.0
924,1551214542,371932423,,AdriaanBeenen,2.0
7134,2154435896,2801990977,,DavidPaulBroome,2.0
2118,212881995,131192086,Originally from Nottingham UK,JoeThorpe1963,2.0
7488,59061231,795521690,"London, UK",JamesKerLindsay,2.0
2634,1061291688,461427197,,ModestMoney,2.0
10142,19758502,1469342083,,EU_in_India,2.0
8142,348354038,1063308414,,NisseVB,2.0
5126,603660185,313525664,,maxjcm,2.0
6140,172673592,38490899,Biafra-Land Under Occupation,ThinkBiafra,2.0
18066,464674613,342046781,Kolkata,awadkum,2.0
6452,113383453,813915445,"British Columbia, Canada",Sebelius29,2.0
8218,2866403848,268402895,"Brussels, Belgium",MONTENEGROtoEU,2.0
9906,1339282884,339527171,Sarajevo,eubih,2.0
22846,334098224,28522166,Roma,sikelos,2.0
12484,3044605167,20850297,London and Kent,jasonhollands,2.0
13084,113182207,314089377,,I7am7sam,2.0
9848,1023757614,175072012,Paris,EU_ISS,2.0
5292,2372331948,526344841,Cyprus,AAttalides,2.0
17524,2861123361,1491316621,Athens,peliop76,2.0
18582,61216583,49053363,Berlin,ernestha,2.0
5112,3044605167,20045684,The West not the Obama version,ultimateOne,2.0
776,2606940668,1442744947,"Seattle, Washington",sliceofginger,2.0
11872,120723124,2847258009,,9DashLine,2.0
5066,976528424,3127134982,Westminster-Holyrood alliance,Prime_Politics,2.0
13150,511081531,1135189476,UK,ntesicodwyer,2.0
5054,272733527,125995973,New York,EUatUN,2.0
12342,3147690496,412390594,,SonjavanRenssen,2.0
23012,39632746,25999072,Lyon. Lisboa. Brussels. Paris.,jmsardo,2.0
4956,2180314936,3336596944,,emmkarr,2.0
11836,3069733216,34888595,Cambridge / Norwich,GreenRupertRead,2.0
22640,409976848,21250415,"Bec Des Rosses, Verbier, VS",nahm2v,2.0
22656,470376861,1561490946,"Berlin, Deutschland",SecondChanger,2.0
778,3089577800,47487277,New York City,jonasPRME,2.0
14872,579089661,3159498684,Hashemite Kingdom of Jordan,ObserversGate,2.0
7412,922017799,185602034,"Cairo, Egypt",HafsaHalawa,2.0
1586,344621545,35899596,"Thessaloniki,Macedonia,Greece",GreekMacedonia,2.0
13732,220376093,354248645, Canada,Canine_Rights,2.0
18404,2641726901,258081766,,changeworld2,2.0
2172,82172203,2994413625,Rural Virginia,Thoughtfulcynic,2.0
6548,838779152,387096381,,LiberaDenktank,2.0
26028,208060004,1628495887,Athens - Gfreece,Ioakar,2.0
13408,394961064,3101990218,,AggelikiMi,2.0
1768,1043223433,2374326726,,OccupyNEEDAct,2.0
11020,203643089,581351672,Milano + Bruxelles,SMerler,2.0
6476,2440321490,260706920,"Helsinki, Finland",Kostian_V,2.0
21964,1052139752,148082404,"Cologne, Germany",cwillmes,2.0
6680,47065951,24528762,,sharpeleven,2.0
876,245870559,2258455962,España // SPAIN,RIBERABA,2.0
1028,178895671,20203344,Here,Ruthanasia,2.0
1688,2307548762,494134556,Canada,NRCan,2.0
13544,19677590,3243616719,,vegas870,2.0
6834,2244783936,189107134,,enpi_info,2.0
6572,20506432,21004673,London,iancowie,2.0
7748,3026079033,2800308498,"Tehran, Iran",FirouzehAsia,2.0
21854,505795492,743607007,"Hebden Bridge, Uk",peterbloxsom,2.0
1748,2943161928,3349214417,"Thessaloniki, Greece",KourisSpyros,2.0
11478,3000632011,44419610,"Stamford, CT",GoodwayMachines,2.0
704,974480149,95064039,glasgow,cdcb_,2.0
7808,3320640196,517730515,"Prague, Czech Republic",KaralicSrdjan,2.0
6776,178895671,518615888,London and Dublin,RonanLTynan,2.0
18174,20370031,786631176,Rhenoy,FridovanOrden,2.0
1894,345643533,182906251,"Córdoba, Argentina",gustavodalmasso,2.0
894,133050035,17493338,"Charleston, SC",CompareCards,2.0
7312,172341311,45931163,UK,employmentbuddy,2.0
890,20665229,38501837,Old Blighty,Kata_basis,2.0
18124,31087423,1250559739,Hong Kong,exUKexHK,2.0
2152,2267648557,190364882,Canada,ConsolidatedCA,2.0
11294,19094006,309558781,Arizona,KellyRek,2.0
7534,305248807,111442679,Cumbria,Yorkshire_Hero,2.0
7172,1389487410,1975814814,,Drealmie,2.0
7496,77004636,3043509831,WorldWide,NewRussiaPress,2.0
6584,462120607,143403605,Roma,EastForum2015,2.0
994,974480149,2988639443,"Houston, TX",GenYMoneyMan,2.0
7280,240348862,50101725,,devex,2.0
7252,109834320,47825185,"Clare, Suffolk, UK",SurferObserver,2.0
7232,2962571709,253750066,,mowalee,2.0
12128,156214015,235136153,"San José, Costa Rica",Alex__Kofman,2.0
976,345643533,222061457,"Melbourne, Victoria",Karamarkos,2.0
12096,526244601,527949804, Pembrokeshire UK,NinHorrox,2.0
21622,3333034725,574692308,Düsseldorf,chris_pyak,2.0
21634,1109086160,17290991,"Thessaloniki, Greece",yanmos,2.0
7182,58765247,283301194,Western North America,Haggisman57,2.0
13836,57404269,1408523478,"New York, NY",michellefrasher,2.0
21286,296379444,276956628,Vienna,_FIBEP,2.0
14300,380924585,2762592056,Staffordshire,Entwistle73,2.0
22016,728180250,99561553,A Farm near you,Boxer_AF,2.0
11130,763627830,2935416411,"Áth Cliath, Éire",olgacorbett,2.0
12720,2947512369,62380339,"Dacula, GA",mrstutt,2.0
2104,974480149,2180688258,New York City,Abbynyhk,2.0
11162,1333986475,2778213698,En mer,UnHommedeGauche,2.0
11158,68870186,224191683,,jm111t,2.0
2100,978594872,1951870741,Anonymous,anons4cetaceans,2.0
11210,2506846578,1350079291,"Slaven, Balkan, EAU",AdadjoBajofondo,2.0
2092,589193485,48390963,"Brussels, Belgium",PiaAhrenkilde,2.0
11698,382913150,166284293,,JournalNEO,2.0
4880,376890580,3092365487,,SpaindeVere,1.0
24930,263606627,2458907334,Finchley,KhanUKIP,1.0
4882,56330307,2509971319,Vienna,StartUscc,1.0
4642,196423560,986376139,@ #Izmir or #Melbourne ,1TayfunEren,1.0
3904,716801314,553561475,Brazil,ecosalvo,1.0
3896,974480149,28072047,Barcelona,_oscar_reyes,1.0
2406,586443220,49299593,Sverige,nordstjarna,1.0
4612,2162888026,3254347732,United States,WorldNews_24h,1.0
2640,974480149,1082308250,"New York, USA",jackypan1989,1.0
2688,974480149,346616690,Paris,breenspeak,1.0
3890,974480149,348100020,"Noosa, Australia",RossLMarks,1.0
4602,2307113354,570762775,"London, Paris régulièrement",RThillaye,1.0
4370,974480149,31176510,West Texas OIL Country  ,thebighoot,1.0
4724,580188126,314089126,"Bedford, UK",JohnOrf,1.0
4830,974480149,61626961,"Los Angeles, CA ",mssLSATblog,1.0
26738,120990338,516516739,埼玉７区,hirochii0,1.0
4004,3051004239,2214003641,,PriscillaLakerv,1.0
4012,2842460398,1429754990,mbombela,_mpnews,1.0
4146,2440108900,3224430149,"Harare, Zimbabwe",P_VanDamme_EU,1.0
4136,974480149,2832873330,Chicago,tonywileychicgo,1.0
4108,974480149,75987959,India,GEPLCapital,1.0
3916,974480149,2323686475,"Brisbane, Queensland",BossLawyers,1.0
4076,974480149,887273678,,xception_m,1.0
4078,974480149,12531012,Killa Town,mabelgasca,1.0
26808,248222317,30429492,The Netherlands,truthdigger,1.0
25272,112582208,379732614,united kingdom,TonyJohnson36,1.0
3980,2301789353,2555276108,Norden,lynxlynx8,1.0
4080,28077489,30507423,"Victoria, BC",NelsonGuedes,1.0
26750,69379656,2693973818,Amsterdam,danaepapadaki,1.0
25118,18676211,22290941,"Corvisart, Paris, France",AleksandrDumont,1.0
3984,974480149,332203385,UK,HelpMetoSave,1.0
26048,426401490,50783672,"Lisbon, Portugal",NewsNavigator,1.0
3974,2301789353,286577426,Indonesia,LindaRehatta,1.0
26366,363886694,152139050,"Topeka,Kansas",E3_UNLEASHED,1.0
25978,101846891,112032073,,randb176,1.0
25320,54999426,18690643,"London, UK",gts_tw,1.0
26004,1863171672,603370150,Nicosia - London ,roussosap,1.0
26006,1897724750,381846876,Brussels,Drschelter,1.0
26012,2225327235,380875509,London,JorgenFaxholm,1.0
26014,325886111,135441408,Bruxseille,sockdem,1.0
25842,397982484,169670184,Finland,rk70534,1.0
26190,30887280,2432086843,,Inthepeninsula,1.0
3138,974480149,137777923,Worldwide,CFAevents,1.0
3134,974480149,47940350,"London,UK",farnsa,1.0
3132,974480149,16981643,europe,ra_vin,1.0
25580,1886224980,2789058984,Αθήνα,sigma_an,1.0
3108,2533109552,2258037487,Germany,Vegan4life63,1.0
3090,974480149,2351853691,Sunderland,CDI_Sunderland,1.0
25114,79931122,271689181,Bowes. Enfield-Southgate,ASitkinBowesLab,1.0
25620,27486761,633015558,Sittwe,Aungaungsittwe,1.0
2832,3301991361,2389243523,Dubai - Pune - Mumbai,lalaammu,1.0
2814,113713793,1219676953,"Washington, DC",ACEurasia,1.0
2774,3252846136,3231159264,,Tanya_mous,1.0
25774,379821031,259582197,,richardajabu,1.0
2760,2269081009,52231830,#Berlin #SantaCruzdelaSierra,Eliana_CamposZ,1.0
25792,320434552,111018067,Noord Brabant - Chalkidiki,mgpetridis,1.0
4124,8720562,222047704,Berlin,WittenbecherC,1.0
4596,77032085,713583979,"Michigan, USA",Gregorysvw,1.0
3946,974480149,124814437,Cinncinati,PTSantilli,1.0
4540,974480149,527256057,السعودية /   ج ــــــــــــدة,a59531236,1.0
25110,57175506,21558374,"Yorkshire, UK",Brucemoll,1.0
3972,68112791,30508710,"Harare, Zimbabwe",munyar,1.0
4118,432373510,65269134,"301W. 11th St, Reno, NV 89503",debtcc,1.0
7696,1469410219,1451109277,Inverness,HOLbusiness,1.0
26920,1226373769,164465908,,gnutelephony,1.0
13032,556198961,3326915807,"Amsterdam, North Holland",nolapdog,1.0
1518,974480149,42604442,"Lagos, Nigeria",IamKingDemian,1.0
1514,974480149,147642635,,millionin10,1.0
20736,116705429,41458916,De provincie.,MerlotVine,1.0
8608,748899392,2882795272,Catalunya,AQuAScat,1.0
1466,974480149,556534758,www.Dreamgirlspeaker.com,JaNetAdamsSpeak,1.0
1468,974480149,1348343233,Depan UNDIP Polines Tembalang,BegorKeraton,1.0
4410,1162818560,2207392993,"planet Earth, 1 world for all",Socialism4Jobs,1.0
1470,974480149,2969735983,"Ontario & Saskatchewan, Canada",AJ_Sutcliffe,1.0
5192,2174384120,18990546,UK,sparkynohair,1.0
20610,2425278325,314709002,"Ghent, Belgium",AHamerlynck,1.0
4838,974480149,496218443,UAE,DrAbuhassa,1.0
4762,2504665885,20308222,,suranie,1.0
1472,974480149,2203123790,United Kingdom,best4debt,1.0
4246,244914420,1245889969,,SwenMono,1.0
8532,3003415144,1394755116,Bonn,DTforCEE,1.0
4236,578981859,125995973,New York,EUatUN,1.0
20668,2984044852,17959867,Racing & Football tips via  ,lecrin,1.0
1476,974480149,108461235,Nationwide,CastleandCooke,1.0
1478,974480149,2994383308,,LessThunk,1.0
8556,381410598,1655348839,,Research_Funds,1.0
8112,193071860,44890795,"18 Dawson Street, Dublin 2 ",eurireland,1.0
1602,974480149,28867473,Los Angeles,OperationHOPE,1.0
12154,2825924324,42886947,Right Here ,boredshipbroker,1.0
8084,501558109,2905245791,Palermo (Italy),PCM_Expo2015,1.0
7690,1341602108,29163101,Ireland,PatBreen1,1.0
12518,3147901303,18137144,Amsterdam,GungHo2,1.0
12512,31291893,6637752,Silicon Valley & Beyond,midasjohn,1.0
7666,3003415144,279329226,Stoke-on-Trent Staffordshire,KedronUK,1.0
2522,974480149,20263645,Amsterdam,Faaz71,1.0
1572,974480149,135642125,Europe - Spain,lferruz,1.0
20944,443856305,712909916,Cyprus,AndreasAAndreou,1.0
4010,974480149,393429040,United States,EntreprenrsEdge,1.0
13038,1670739386,2378742140,"Maynooth, Ireland",JohnOBrennan2,1.0
25152,2733091027,594643473,Arnhem-NL / EU,CARTOONISThugo,1.0
4022,974480149,3219757537,"East San Francisco Bay, CA",NutBallCop,1.0
26954,139300160,317864513,"North East, UK",beemorag,1.0
25154,3253506112,60716269,대한민국 서울,stpnih,1.0
4346,974480149,95480471,Alberta,CyndieAnnett,1.0
26916,418104982,189609217,Bulgaria ,angelovabg,1.0
4242,974480149,133557500,"iPhone: 0.000000,0.000000",Twinarp,1.0
4038,974480149,3246521341,,alarooney10,1.0
4046,2712390068,13933172,"Mumbai, India",divyachowdhury,1.0
25196,348586019,2163481359,Baltimore MD,mariavytinidou,1.0
26888,15986890,77967867,"An Muillean gCearr, Ireland. ",Noirin08,1.0
4306,974480149,181430453,"Chitral, world wide.",Monster_Huntr80,1.0
4304,322530861,22490746,Paris,RudyRuitenberg,1.0
23332,1349825244,2558640150,Pakistan,InternetPolicyP,1.0
23308,15599949,81824518,"Nicosia, Cyprus",CostaConstanti,1.0
10250,1555207760,329639562,Wales,SeneddResearch,1.0
13354,3114191,375666626,"Youngstown, OH/Pittsburgh, PA",TimCGriffith,1.0
1520,974480149,2813228094,St Albans,SFPLMoney,1.0
20738,27842051,533175734,England,GrindhouseDave,1.0
13326,2874415893,139368676,berlin,barkovskymedia,1.0
1532,974480149,1380864523,NYC,yourcapital,1.0
20754,925131175,247176719,10km from amsterdam,paulrikmans,1.0
8270,909092756,2955404464,AUSTRIA - EUROPA - WORLDWIDE,byH_Leitenbauer,1.0
8268,246580319,393082374,"New York, NY",AleAeAnzani,1.0
1564,2821365117,2442779264,,MattHGoldmann,1.0
20888,246833549,1648684369,Worldwide,Bullet_News,1.0
1566,277694125,87250666,Germany,LilithNOT17,1.0
8240,2692339363,231366789,Berlin,dot_seekay,1.0
8238,2168308843,3261776403,,Nivodius,1.0
2382,134759883,600481665,London UK,LysisFinancial,1.0
3344,974480149,223630412,,wangadir,1.0
2538,974480149,3198113723,"Liverpool, England",JobsLIV,1.0
1836,335416672,35297743,"Los Altos, CA 94022",ovlg,1.0
8658,107209093,2513527235,Nederland,jansen_mila,1.0
6018,1369880449,2480827290,,SignsMary,1.0
5990,2761853959,315124926,,Adam1Baum,1.0
3196,974480149,1411790947,,GoldSilverStory,1.0
3200,974480149,77537857,manningtree essex uk ,climateguardian,1.0
5888,974480149,420067396,Bangkok Thailand,Lindsaybkk,1.0
5886,974480149,899457468,,shmooa989,1.0
3382,2862594749,1947060127,Dublin,aor_4,1.0
8150,573593991,3253234419,,newsalysis,1.0
4970,974480149,2358101957,,tamahk1,1.0
5076,974480149,3044159284,digital,wlstcom,1.0
5068,34033504,1676125686,London,Vibework,1.0
3504,974480149,15647068,galway,colinmyles,1.0
3510,974480149,204747066,"Cheam, Surrey",foryoubyyou,1.0
5022,2515562376,156561882,Europe,corpjust,1.0
23982,431526071,210301462,Dili,antoniomandre,1.0
3512,974480149,1073548482,Hyndburn - Lancashire ,1stCallHyndburn,1.0
3516,974480149,49907409,"Aswan, Egypt",NkrumahCabral_X,1.0
23994,297997008,19474935,"Columbia, MO",ajmillion,1.0
3492,57711023,1731302124,"Beirut, Lebanon",SFCG_Lebanon,1.0
3530,974480149,94162512,"Manchester, UK",ClearDebt,1.0
24014,19474015,18390922,"Paris, France",JulienViolanes,1.0
7362,1530449826,395262467,"Brussels, Belgium",wsstpeu,1.0
3538,974480149,1391970223,,ForHtounAlswaji,1.0
3540,2999882809,1109519262,europe,openn_eu,1.0
3550,17436585,26043047,London ~ UK,Pats_London,1.0
7334,2780187442,782303490,Firmly Grounded In Reality,DefiantLionUK,1.0
4922,974480149,386794847,"Burbank, CA",BirchGold,1.0
3556,974480149,1465288518,,S7Picci,1.0
1654,974480149,250194948,ATL NYC | UK | Brasil l España,TaShanTwyman,1.0
8708,2337153800,2943934487,Top Secret,tweetforcetacea,1.0
2286,974480149,114954936,Igboland ,CJ_Urbane,1.0
2128,14799078,771383605,Lisboa / Bruxelas,AnaGomesMEP,1.0
5786,290645227,3107273879,"Brussels, BE",ECDHRbxl,1.0
3226,974480149,2822540336,,J0hnT1tor,1.0
3244,974480149,157761266,London - UK     New York - US,StephenPKendal,1.0
8478,20582040,14385329,"Dublin, Ireland",siliconrepublic,1.0
5766,3242361706,2388068768,Planet Earth ~ The Milky Way.,Shadz66,1.0
3262,2452562239,3336719950,,Anon4dolphin,1.0
23594,403587573,302813080,Madrid,MigeruBlogger,1.0
5708,529307081,3105153260,,JPAlvarezGuedea,1.0
3288,974480149,1542176725,"Athens, GA",DeadMouseSqueak,1.0
12306,295119772,1115442426,Kirkcaldy ,jgmclean2708,1.0
8326,167855389,17699845,"Washington, D.C.",JoshuaNoonan,1.0
3358,974480149,1375551384,,javaman74,1.0
3360,1058760830,2449722464,NATO HQ Brussels,NATO_SPS,1.0
8230,138469308,17436585,Santa Monica,aprilritchey,1.0
8206,14183319,2331620912,Amsterdam,Wasbundles,1.0
3374,14409173,1446092898,France,BNPPIP_com,1.0
8162,401670747,305670657,Amsterdam,PollyWilkins,1.0
3222,279775332,175327731,The Oceans,delphisdelphis,1.0
8552,1330930567,2425828392,Global,BespokeBids,1.0
23536,3230276644,264820288,The Your A Peon Union,PeterWolfffff,1.0
8746,2469081656,1689753554,"Stratford-on-Avon, U.K. ",CurCurley,1.0
2752,212504326,563522713,Greece,peri84gr,1.0
8838,1101083220,1222717968,EU | BRX ,EUPublicAffairs,1.0
2718,287165890,262073339,,ParlGov,1.0
2682,974480149,268097243,,CJ_AITrading,1.0
8786,703862324,339527171,Sarajevo,eubih,1.0
3152,974480149,314019130,London UK,paycircleUK,1.0
8758,15441119,213728429,,observaitress,1.0
2184,14827129,17816468,,TheRealDFK,1.0
3560,974480149,22897210,,davemanuelcom,1.0
4852,1344287792,395194489,Colorado,Jydawg11,1.0
5116,3046268403,15056949,"Frankfurt, Germany",uligartner,1.0
3406,1905300698,1148691102,,awkward1110,1.0
26420,1208266848,185826724,,mesnitu,1.0
3474,242225250,409182093,global,DrhcUniversity,1.0
4190,974480149,192898027,here,thebookmarker10,1.0
26648,2493716653,2507680435,,PepeRevueltas1,1.0
3820,479990768,477178365,,Hasampouli,1.0
25352,17716742,1402507038,Toronto,Gracefulem1,1.0
26684,354248645,2697123192,Ireland/Iraq/Kurdistan,irishelt,1.0
4132,974480149,485631262,تحت رحمته ,klly36a,1.0
4138,3258187802,2987731206,"Chicago, IL",GothgrrlParker,1.0
26664,3324941265,329929419,#followback,MaryHerman2,1.0
4154,974480149,2900246939,,bd_259,1.0
25384,98737961,2305949045,,GotPropaganda,1.0
3594,974480149,78985821,"Greenville, SC",CUinsight,1.0
3582,580095282,49710072, #VEGANPOWER #Anonymous,Seanne_Oceanne,1.0
4176,974480149,418716065,"Austin, Tx",earlstn89,1.0
4178,974480149,2372569530,Greenmanville,ellerytwining,1.0
4184,787134889,2869543004,California ,stoptaijikillzo,1.0
4186,3141533897,3031270133,#expectus,anonanonym0use,1.0
3184,974480149,19098307,world peace,7Harmony,1.0
3858,974480149,2404985340,"Izmir, Turkey",mecarikcioglu,1.0
2684,974480149,2208281420,Source code:,forgetmebot,1.0
2664,2198275352,2258455962,España // SPAIN,RIBERABA,1.0
26168,245538544,813915445,"British Columbia, Canada",Sebelius29,1.0
2170,104342504,342772619,Devon UK,Goatys_News,1.0
25922,58802476,178947924,A sunny place,avtramontano,1.0
26130,245538544,494200375,Dublin Ireland,JTMD121,1.0
2554,2522431765,589529393,,b7b7rain,1.0
25938,1669147039,1674318686,,InnovationViews,1.0
26118,48959778,270921976,CANADA,mog7546,1.0
26424,736505700,440502972,London,Wightsaar,1.0
3190,974480149,228417172,,TotallyTopical2,1.0
3204,974480149,525361879,Athens,CTsolou,1.0
7614,275202998,1280976728,"Europe, where else?",GeorgeKyris,1.0
7910,2809771095,95699146,Paris,er1cmau,1.0
5584,422002763,268630665,"Madison, WI",CriticalReading,1.0
5424,1417508102,734381623,POLAND,PULAWY_COMPANY,1.0
5346,1357154978,17514619,United States,GrantThorntonUS,1.0
23794,2307537068,11270042,Europe,smarcu,1.0
5146,402937312,226997507,"Melbourne, Victoria",sudixitca,1.0
5284,2698876419,213738287,OTTAWA-TX-AMERICA-EUROAS-BRICS,Rylin2122,1.0
3444,974480149,19139626,Milton Keynes ,anantmvyas,1.0
7784,541670818,41191256,Rotterdam Netherlands,fvdr,1.0
23834,127817836,52436759,near Guildford,keithpp,1.0
3478,902125015,245417526,Lewes,LewesGreenParty,1.0
3488,1611012270,843289458,,AM_PSC,1.0
5148,974480149,245453708,California,ZipDebt,1.0
24914,576841291,49435437,Washington DC,miodragsoric,1.0
4296,974480149,2477578679,الرياض,falharbe39,1.0
2818,23749423,28107703,the Netherlands,DCorleone61,1.0
4224,3246828812,3237188292,,anon_215,1.0
4232,974480149,3148558261,,iamanonymous30,1.0
25462,2755185558,2811206100,"İstanbul, Türkiye",ahmed_uzun_2015,1.0
26550,2920363552,163882458,Dubai,mmarzouk1,1.0
3342,974480149,1112479376,,Schweizer_Kotau,1.0
4252,974480149,2968030652,Bangalore,priyankashank17,1.0
3260,974480149,135096804,Freiburg,CEP_EU,1.0
25486,142345975,834216733,,CPyrgaki,1.0
25488,16017428,244563190,,dannylucia4,1.0
3258,974480149,75892622,,JohnConstintine,1.0
4282,974480149,83593873,USA,Joyfully2,1.0
4290,974480149,14490248,"Brisbane, QLD, Australia",hlymp,1.0
12478,157774888,229754424,"Kansas, USA",FreedTV,1.0
2784,755038513,274478080,,TylerD81,1.0
7482,134617685,21993071,"Denver, CO",denversolarguy,1.0
3038,974480149,53935800,Bay Area,missj70,1.0
3092,974480149,2650655484,Australia,realGailWynand,1.0
8962,920975216,390795456,London,AIGemea,1.0
3386,974480149,1668488430,,DanishSrada,1.0
3004,974480149,14759049,"New York, New York",wilsdomain,1.0
4324,1162818560,2525663505,,9af0f531e5684db,1.0
4754,974480149,838224192,الرياض .,hussamuhammad,1.0
4676,974480149,262948804,NYC,moughthere,1.0
23090,330759494,51201342,,UnifiedLeft,1.0
4554,974480149,32270007,,sedwongjowo,1.0
4376,621730816,117468332,Targu Jiu,dookyyy,1.0
4334,20627896,186606966,Earth,elumos,1.0
2972,44171944,462238790,"London, UK",The_MarketMogul,1.0
4274,974480149,2435004324,,LegalCampbell,1.0
4254,974480149,327736777,,Abeer_ah,1.0
23148,378547099,112699325,The World,Cutwitts,1.0
9252,110975902,2520103033,East Asia,Chink_And_Gook,1.0
2996,2471573202,213178417,Reno,SFDiVito,1.0
5794,48421721,1843531806,tbilisi,IroShamiladze,1.0
2564,2425355264,54166440,"Hackney, London",chmind,1.0
2540,974480149,50316987,,WhiteCase,1.0
21836,563700856,34204774,Melbourne,GuidoTresoldi,1.0
6860,119798567,49936710,London,TheActuaryMag,1.0
6856,61145249,197876018,Dublin,UCDLawSchool,1.0
11574,3050996883,124331123,Født på Christianshavn 1953,PeterA4200,1.0
6812,2864109269,588346767,"Brussels, Belgium",goncalocarrico,1.0
6790,1266542040,1943801340,,BudapestBeacon,1.0
1780,974480149,64753071,"Union, MO",kimsmithcoach,1.0
6764,223744995,2202696772,,DHorghidan,1.0
1794,974480149,2889835751,,CyberPlotters,1.0
9072,1511491182,2471326813,Ireland,FliuchOff,1.0
3754,204739809,199677074,tasmania,speakin_truth,1.0
1904,974480149,197877564,KSA » Taif,SshoogG,1.0
3036,974480149,15963568,Malaysia,CharlesChuaCK,1.0
9666,269698715,437635075,"Hull, England",MercedesRosello,1.0
4912,974480149,55629665,"Crumlin, Co Antrim",Iron__Mike,1.0
4906,2440321490,61655431,"New York, U.S.A.",eelarson,1.0
9572,468033045,351941476,Bahrain,Muharraq_Rebels,1.0
4860,1511491182,20195848,"Northampton, MA",adamrcohen,1.0
9888,132824209,2980820019,,ye_community,1.0
2586,974480149,188840511,"Xenia, Oh",NBAsavesyou,1.0
5746,1452578348,2917904289,"Brussels, Berlin, Rostock",StephanRedlich,1.0
22658,470376861,2359567133,Altijd en Overal,HansMNOS,1.0
2618,974480149,549593369,Socialist Republic of Alachua,SharpestJim,1.0
2632,974480149,189735314,"Miami, Florida",CheckCashingUSA,1.0
10138,2895804783,47962856,Oxford UK,MichaelLee2009,1.0
10108,2582427774,49571224,,FRIDE,1.0
10092,59393368,121481740,"City of London & Surrey, UK",FutexLive,1.0
5480,166762813,2239487486,Often Reduced To Sneers,PLinotype,1.0
10068,494747035,2954665031,Brave New World,marketmuse_uk,1.0
22686,77443185,90982300,"Berkshire, UK",davidrghendy,1.0
22714,20155098,109271439,"Frysk, Asielzoeker Achterhoek",ierdwyfke,1.0
22718,2246187658,28074256,...or is it?,DTFooty,1.0
22722,2401392841,20155098,,ShaynePatrick,1.0
